#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
3001412	1	801	48	747	93.2584	8.98627	39.1	234
3002723	1	645	18	476	73.7984	4.18605	38.6	255
3001823	1	1146	2	223	19.459	0.26178	39.5	255
3002086	1	1146	6	446	38.918	0.78534	39.5	255
3001894	1	876	8	206	23.516	1.36986	38.8	255
3001405	1	801	48	747	93.2584	8.98627	39.1	239
3002765	1	645	18	476	73.7984	4.18605	38.6	255
3002365	1	927	1	150	16.1812	0.161812	39.8	255
3002077	1	1146	6	446	38.918	0.78534	39.5	255
3002070	1	1146	6	445	38.8307	0.783595	39.5	255
3001439	1	801	48	747	93.2584	8.98627	39.1	255
3003101	1	765	15	624	81.5686	2.94118	38.5	255
3001798	1	801	48	747	93.2584	8.98627	39.1	234
3002049	1	1146	6	446	38.918	0.78534	39.5	255
3001054	1	861	2	188	21.8351	0.348432	37.8	255
3003164	1	876	8	206	23.516	1.36986	38.8	255
3001056	1	861	2	188	21.8351	0.348432	37.8	255
3001932	1	876	8	206	23.516	1.36986	38.8	255
3001915	1	876	8	206	23.516	1.36986	38.8	255
3002091	1	1146	6	446	38.918	0.78534	39.5	255
3002770	1	681	4	458	67.254	0.881057	37.3	255
3002189	1	1152	20	887	76.9965	2.59896	39.1	255
3002122	1	1146	8	446	38.918	1.04712	39.5	255
3002179	1	1146	2	223	19.459	0.26178	39.5	255
3001003	1	861	2	188	21.8351	0.348432	37.8	255
3002026	1	1146	6	446	38.918	0.78534	39.5	255
3000980	1	762	2	180	23.622	0.383202	37.7	255
3001940	1	876	8	206	23.516	1.36986	38.8	255
3000947	1	861	2	188	21.8351	0.348432	37.8	255
3002081	1	1146	6	446	38.918	0.78534	39.5	255
3001388	1	861	2	188	21.8351	0.348432	37.8	255
3002347	1	864	25	484	56.0185	4.34028	38.9	235
3002621	1	780	145	445	57.0513	27.8846	39	213
3002779	1	645	18	476	73.7984	4.18605	38.6	255
3001428	1	771	90	632	81.9715	17.4773	38.9	238
3002042	1	1146	8	446	38.918	1.04712	39.5	255
3001006	1	861	2	188	21.8351	0.348432	37.8	255
3000999	1	861	2	188	21.8351	0.348432	37.8	255
3002166	1	1146	2	170	14.8342	0.26178	39.7	255
3002068	1	1146	8	446	38.918	1.04712	39.5	255
3001803	1	801	48	747	93.2584	8.98627	39.1	234
3000978	1	861	2	188	21.8351	0.348432	37.8	255
3002993	1	1143	6	386	33.7708	0.784777	38.6	171
3001375	1	861	2	188	21.8351	0.348432	37.8	255
3000964	1	861	2	188	21.8351	0.348432	37.8	255
3002158	1	1149	12	600	52.2193	1.56658	38.7	214
3001927	1	876	8	206	23.516	1.36986	38.8	255
3001606	1	828	90	632	76.3285	16.2742	38.9	241
3002353	1	864	25	484	56.0185	4.34028	38.9	235
3000922	1	861	2	188	21.8351	0.348432	37.8	255
3002115	1	1146	6	446	38.918	0.78534	39.5	255
3001885	1	876	8	206	23.516	1.36986	38.8	255
3002106	1	1146	8	446	38.918	1.04712	39.5	255
3000027	1	1173	4	214	18.2438	0.511509	39.4	255
3002750	1	645	16	243	37.6744	3.72093	38.5	255
3002616	1	846	4	448	52.9551	0.70922	39.7	255
3001795	1	801	48	746	93.1336	8.98002	39.1	255
3002002	1	876	8	206	23.516	1.36986	38.8	255
3000989	1	861	2	188	21.8351	0.348432	37.8	255
3000890	1	861	2	188	21.8351	0.348432	37.8	255
3002611	1	846	3	202	23.8771	0.531915	39.7	89
3002796	1	657	6	377	57.382	1.36682	39.1	255
3001875	1	876	8	206	23.516	1.36986	38.8	255
3000884	1	861	2	188	21.8351	0.348432	37.8	255
3001522	1	825	65	755	91.5152	11.8145	39.1	218
3000917	1	861	2	188	21.8351	0.348432	37.8	255
3001825	1	1146	2	223	19.459	0.26178	39.5	255
3002759	1	645	18	476	73.7984	4.18605	38.6	255
3001030	1	861	2	188	21.8351	0.348432	37.8	255
3003093	1	765	12	624	81.5686	2.35294	38.6	255
3002547	1	555	54	413	74.4144	14.5568	39.3	246
3002371	1	900	3	396	44	0.5	34.4	255
3002130	1	1146	6	446	38.918	0.78534	39.5	255
3001014	1	861	2	188	21.8351	0.348432	37.8	255
3002582	1	570	54	413	72.4561	14.1737	39.3	236
3000995	1	861	2	188	21.8351	0.348432	37.8	255
3001409	1	801	48	747	93.2584	8.98627	39.1	255
3002719	1	681	18	476	69.8972	3.96476	38.6	142
3002184	1	1149	50	781	67.9721	6.51523	39.1	209
3000880	1	861	2	188	21.8351	0.348432	37.8	255
3003181	1	864	25	484	56.0185	4.34028	38.9	214
3000875	1	861	2	188	21.8351	0.348432	37.8	255
3002391	1	876	4	206	23.516	0.684932	36.9	255
3002335	1	864	25	484	56.0185	4.34028	38.9	255
3002100	1	1143	6	446	39.0201	0.787402	39.5	255
3002639	1	804	64	754	93.7811	11.8644	38.6	255
3002791	1	657	12	615	93.6073	2.73973	39.2	129
3000961	1	861	2	188	21.8351	0.348432	37.8	255
3002069	1	1188	8	446	37.5421	1.0101	39.5	255
3000074	1	1539	15	890	57.8298	1.43405	39.2	119
3002323	1	882	10	640	72.5624	1.70068	39.1	255
3001415	1	801	2	218	27.216	0.374532	39.9	1
3001933	1	876	8	206	23.516	1.36986	38.8	255
3002735	1	681	2	234	34.3612	0.440529	38.9	255
3002080	1	1146	6	446	38.918	0.78534	39.5	255
3002317	1	882	10	640	72.5624	1.70068	39.1	204
3001976	1	876	8	206	23.516	1.36986	38.8	255
3000949	1	861	2	188	21.8351	0.348432	37.8	255
3002879	1	822	2	161	19.5864	0.364964	39.9	255
3002176	1	1146	2	170	14.8342	0.26178	39.7	255
3002023	1	1143	6	446	39.0201	0.787402	39.5	255
3000936	1	861	2	188	21.8351	0.348432	37.8	255
3002175	1	1146	2	170	14.8342	0.26178	39.7	255
3000953	1	861	2	188	21.8351	0.348432	37.8	255
3003003	1	966	6	209	21.6356	0.931677	39.5	85.7
3001835	1	1146	2	223	19.459	0.26178	39.5	255
3001807	1	801	48	747	93.2584	8.98627	39.1	255
3000795	1	1158	4	401	34.6287	0.518135	39.6	255
3001995	1	876	8	206	23.516	1.36986	38.8	255
3002058	1	1146	6	446	38.918	0.78534	39.5	255
3001385	1	861	2	188	21.8351	0.348432	37.8	255
3002045	1	1146	6	446	38.918	0.78534	39.5	255
3001891	1	876	8	206	23.516	1.36986	38.8	255
3001017	1	861	2	188	21.8351	0.348432	37.8	255
3001768	1	801	6	206	25.7179	1.1236	39.8	255
3002745	1	681	18	476	69.8972	3.96476	38.6	255
3000165	1	1275	5	400	31.3725	0.588235	39.9	255
3001873	1	876	8	206	23.516	1.36986	38.8	255
3001033	1	861	2	188	21.8351	0.348432	37.8	255
3003102	1	765	13	624	81.5686	2.54902	38.7	255
3000942	1	861	2	188	21.8351	0.348432	37.8	255
3001020	1	861	2	188	21.8351	0.348432	37.8	255
3000968	1	861	2	188	21.8351	0.348432	37.8	255
3001050	1	861	2	188	21.8351	0.348432	37.8	255
3000974	1	861	2	188	21.8351	0.348432	37.8	255
3001504	1	825	71	755	91.5152	12.8982	39.1	255
3002018	1	1146	8	446	38.918	1.04712	39.5	255
3002095	1	1146	6	446	38.918	0.78534	39.5	255
3002854	1	474	2	300	63.2911	0.632911	32.8	255
3002786	1	645	18	476	73.7984	4.18605	38.6	255
3001392	1	861	2	188	21.8351	0.348432	37.8	255
3000894	1	861	2	188	21.8351	0.348432	37.8	255
3001049	1	861	2	188	21.8351	0.348432	37.8	255
3002606	1	846	3	202	23.8771	0.531915	39.7	255
3002773	1	645	16	243	37.6744	3.72093	38.5	255
3001899	1	876	8	206	23.516	1.36986	38.8	255
3002089	1	1146	6	446	38.918	0.78534	39.5	255
3000926	1	861	2	188	21.8351	0.348432	37.8	1
3002097	1	1146	6	446	38.918	0.78534	39.5	255
3002758	1	645	4	458	71.0078	0.930233	37.3	255
3000985	1	858	2	185	21.5618	0.342657	37.7	255
3001923	1	876	8	206	23.516	1.36986	38.8	255
3000971	1	861	2	188	21.8351	0.348432	37.8	255
3001878	1	876	8	206	23.516	1.36986	38.8	192
3002327	1	882	10	640	72.5624	1.70068	39.1	255
3000929	1	861	2	188	21.8351	0.348432	37.8	255
3002608	1	792	96	445	56.1869	18.1818	38.8	244
3002746	1	681	2	234	34.3612	0.440529	38.9	255
3002784	1	645	18	476	73.7984	4.18605	38.6	255
3003549	1	2052	12	652	31.7739	0.877193	39	255
3001376	1	861	2	188	21.8351	0.348432	37.8	255
3002016	1	1146	8	446	38.918	1.04712	39.5	255
3002579	1	678	57	549	80.9735	12.5339	39.2	219
3002613	1	798	34	449	56.2657	6.38972	37.6	255
3000876	1	861	2	188	21.8351	0.348432	37.8	255
3002578	1	786	61	669	85.1145	11.5789	39.2	240
3002047	1	1146	8	445	38.8307	1.04538	39.5	255
3000190	1	1920	4	400	20.8333	0.311979	39.7	255
3002598	1	1392	60	759	54.5259	6.4375	39.3	230
3003031	1	3057	4	531	17.37	0.196271	39.7	255
3003712	1	900	3	396	44	0.5	34.4	85.7
3003742	1	885	4	229	25.8757	0.677966	40	255
3003745	1	1224	4	522	42.6471	0.490196	39.2	255
3003655	1	1146	2	223	19.459	0.26178	39.5	255
3004622	1	657	6	377	57.382	1.36682	39.1	255
3004665	1	1260	56	1043	82.7778	6.65159	39.3	255
3001831	1	1146	2	223	19.459	0.26178	39.5	255
3004621	1	861	2	227	26.3647	0.348432	40	255
3002191	1	1152	64	1103	95.7465	8.3125	38.9	255
3004623	1	861	2	227	26.3647	0.348432	40	30
3004624	1	657	6	377	57.382	1.36682	39.1	255
3004647	1	1143	25	386	33.7708	3.26247	38.8	255
3004625	1	657	6	377	57.382	1.36682	39.1	255
3004648	1	1149	25	386	33.5944	3.24543	38.8	255
3001555	1	801	48	747	93.2584	8.98627	39.1	255
3003158	1	861	2	188	21.8351	0.348432	37.8	255
3003923	1	3153	11	801	25.4044	0.523311	38.7	255
3004692	1	834	3	366	43.8849	0.539568	39.6	36.7
3004627	1	657	6	377	57.382	1.36682	39.1	255
3004662	1	1623	8	454	27.9729	0.739372	39	130
3001751	1	855	6	561	65.614	1.05263	39.1	171
3001559	1	825	69	755	91.5152	12.5345	39.1	248
3004693	1	1626	10	620	38.1304	0.922509	39.1	204
3004682	1	789	4	202	25.602	0.760456	39.4	255
3004684	1	1620	2	171	10.5556	0.185185	39.9	255
3004704	1	792	96	445	56.1869	18.1818	38.8	229
3004694	1	1626	2	206	12.6691	0.184502	37.6	255
3004695	1	1626	2	206	12.6691	0.184502	37.6	255
3004691	1	1626	10	620	38.1304	0.922509	39.1	255
3004696	1	1626	2	206	12.6691	0.184502	37.6	255
3004697	1	1626	2	206	12.6691	0.184502	37.6	1
3004054	1	678	2	151	22.2714	0.442478	39.9	255
3004698	1	1641	8	592	36.0756	0.731261	39.5	192
3004041	1	1197	1	150	12.5313	0.125313	33.5	255
3004043	1	1194	6	651	54.5226	0.753769	38.3	255
3001754	1	834	2	230	27.5779	0.359712	40	255
3000804	1	3189	12	560	17.5604	0.56444	39.3	255
3004074	1	3132	1	150	4.78927	0.0478927	38.3	255
3004075	1	3111	2	233	7.48955	0.096432	38.4	255
3004745	1	1146	2	170	14.8342	0.26178	39.7	255
3004089	1	972	152	706	72.6337	23.4342	39	192
3004751	1	879	7	504	57.3379	1.19454	39.1	255
3002691	1	1173	56	1046	89.1731	7.14749	39.3	246
3004239	1	783	2	204	26.0536	0.383142	39.7	1
3000501	1	3489	1	150	4.29923	0.0429923	28.5	255
3004290	1	1134	2	204	17.9894	0.26455	39.5	255
3004442	1	1920	4	331	17.2396	0.310937	39.5	255
3004755	1	1146	6	446	38.918	0.78534	39.5	255
3004778	1	1146	6	446	38.918	0.78534	39.5	255
3004854	1	1146	8	446	38.918	1.04712	39.5	255
3005262	1	861	2	188	21.8351	0.348432	37.8	255
3004489	1	801	48	747	93.2584	8.98627	39.1	255
3003115	1	795	102	655	82.3899	19.2365	39.1	233
3004837	1	795	4	300	37.7358	0.754717	39.2	255
3001735	1	828	67	745	89.9758	12.1377	39.2	220
3003652	1	1146	6	446	38.918	0.78534	39.5	255
3005263	1	861	2	188	21.8351	0.348432	37.8	255
3001736	1	825	71	755	91.5152	12.8982	39.1	255
3003653	1	1146	6	446	38.918	0.78534	39.5	255
3004496	1	882	10	640	72.5624	1.70068	39.1	255
3004500	1	1626	10	620	38.1304	0.922509	39.1	255
3004503	1	1623	8	454	27.9729	0.739372	39	255
3004504	1	1626	10	620	38.1304	0.922509	39.1	255
3004505	1	1626	10	620	38.1304	0.922509	39.1	255
3004508	1	1626	10	620	38.1304	0.922509	39.1	255
3004509	1	1623	8	454	27.9729	0.739372	39	193
3004510	1	1626	10	620	38.1304	0.922509	39.1	205
3004511	1	1626	10	620	38.1304	0.922509	39.1	255
3003741	1	885	14	820	92.6554	2.37288	38.9	255
3001854	1	1146	2	223	19.459	0.26178	39.5	255
3005264	1	861	2	188	21.8351	0.348432	37.8	255
3004569	1	1677	2	179	10.6738	0.178891	39.7	255
3005258	1	861	2	188	21.8351	0.348432	37.8	255
3004588	1	1173	5	500	42.6257	0.639386	39.3	255
3004597	1	1539	15	890	57.8298	1.43405	39.2	136
3001044	1	861	2	188	21.8351	0.348432	37.8	255
3005009	1	333	79	240	72.0721	35.5465	39.2	249
3005010	1	348	80	248	71.2644	34.3937	39.2	16.6
3005016	1	1146	6	446	38.918	0.78534	39.5	255
3003646	1	876	8	206	23.516	1.36986	38.8	255
3003647	1	876	8	206	23.516	1.36986	38.8	255
3003648	1	876	8	206	23.516	1.36986	38.8	255
3003650	1	876	8	206	23.516	1.36986	38.8	255
3005047	1	1725	4	501	29.0435	0.347826	39.1	255
3005059	1	2349	6	441	18.7739	0.383142	38.6	255
3005098	1	333	18	293	87.988	8.10811	39	255
3005112	1	600	57	542	90.3333	14.13	39.2	255
3005114	1	579	54	413	71.3299	13.9534	39.3	246
3005115	1	555	54	413	74.4144	14.5568	39.3	255
3005116	1	600	55	531	88.5	13.6767	39.3	255
3005117	1	555	54	413	74.4144	14.5568	39.3	255
3005118	1	555	54	413	74.4144	14.5568	39.3	255
3005119	1	555	54	413	74.4144	14.5568	39.3	246
3005150	1	1146	2	234	20.4188	0.26178	39.9	255
3005259	1	861	2	188	21.8351	0.348432	37.8	255
3003654	1	1146	8	446	38.918	1.04712	39.5	255
3005204	1	1146	8	446	38.918	1.04712	39.5	255
3002119	1	1146	8	446	38.918	1.04712	39.5	255
3005176	1	1146	8	446	38.918	1.04712	39.5	255
3005177	1	1146	8	446	38.918	1.04712	39.5	255
3005180	1	1146	8	446	38.918	1.04712	39.5	255
3005181	1	1146	6	446	38.918	0.78534	39.5	255
3005182	1	1146	6	446	38.918	0.78534	39.5	255
3005183	1	1146	8	446	38.918	1.04712	39.5	255
3005184	1	1146	8	446	38.918	1.04712	39.5	255
3005185	1	1146	6	446	38.918	0.78534	39.5	255
3005186	1	1149	6	446	38.8164	0.78329	39.5	255
3005187	1	1146	6	446	38.918	0.78534	39.5	255
3005188	1	1146	6	446	38.918	0.78534	39.5	255
3005189	1	1146	6	446	38.918	0.78534	39.5	255
3005190	1	1146	8	446	38.918	1.04712	39.5	255
3005191	1	1146	8	446	38.918	1.04363	39.5	255
3005192	1	1146	8	446	38.918	1.04712	39.5	255
3005193	1	1146	8	446	38.918	1.04712	39.5	255
3005194	1	1146	8	446	38.918	1.04712	39.5	255
3005195	1	1146	8	446	38.918	1.04712	39.5	255
3005196	1	1146	8	446	38.918	1.04712	39.5	255
3003132	1	1146	6	446	38.918	0.78534	39.5	255
3003133	1	1146	8	446	38.918	1.04712	39.5	255
3005197	1	1146	8	446	38.918	1.04712	39.5	255
3003130	1	1146	6	446	38.918	0.78534	39.5	170
3005199	1	1146	8	446	38.918	1.04712	39.5	255
3005200	1	1146	6	446	38.918	0.78534	39.5	255
3002109	1	1146	6	446	38.918	0.78534	39.5	255
3003129	1	1143	8	446	39.0201	1.04987	39.5	255
3005216	1	1146	6	446	38.918	0.78534	39.5	255
3002110	1	1146	6	446	38.918	0.78534	39.5	255
3005217	1	1146	6	446	38.918	0.78534	39.5	255
3003136	1	1146	6	446	38.918	0.78534	39.5	255
3003137	1	1146	6	446	38.918	0.78534	39.5	255
3005260	1	861	2	188	21.8351	0.348432	37.8	255
3005261	1	861	2	188	21.8351	0.348432	37.8	255
3003135	1	1146	6	446	38.918	0.78534	39.5	255
3002102	1	1146	6	446	38.918	0.78534	39.5	255
3005218	1	1146	8	446	38.918	1.04712	39.5	255
3003138	1	1146	8	446	38.918	1.04712	39.5	255
3005219	1	1146	6	446	38.918	0.78534	39.5	255
3005220	1	1146	8	446	38.918	1.04712	39.5	255
3005221	1	1623	8	454	27.9729	0.739372	39	255
3005222	1	828	90	632	76.3285	16.2742	38.9	244
3000877	1	861	2	188	21.8351	0.348432	37.8	255
3000881	1	861	2	188	21.8351	0.348432	37.8	255
3000901	1	861	2	188	21.8351	0.348432	37.8	255
3000902	1	861	2	188	21.8351	0.348432	37.8	255
3000905	1	861	2	188	21.8351	0.348432	37.8	255
3000906	1	861	2	188	21.8351	0.348432	37.8	255
3000907	1	861	2	188	21.8351	0.348432	37.8	255
3000909	1	861	2	188	21.8351	0.348432	37.8	255
3001387	1	861	2	188	21.8351	0.348432	37.8	255
3001389	1	861	2	188	21.8351	0.348432	37.8	255
3005255	1	861	2	188	21.8351	0.348432	37.8	255
3005256	1	861	2	188	21.8351	0.348432	37.8	255
3005257	1	861	2	188	21.8351	0.348432	37.8	255
3005265	1	861	2	188	21.8351	0.348432	37.8	255
3005266	1	861	2	188	21.8351	0.348432	37.8	255
3005267	1	861	2	188	21.8351	0.348432	37.8	255
3005268	1	861	2	188	21.8351	0.348432	37.8	255
3005269	1	861	2	188	21.8351	0.348432	37.8	255
3005270	1	861	2	188	21.8351	0.348432	37.8	255
3005271	1	861	2	188	21.8351	0.348432	37.8	255
3005272	1	861	2	188	21.8351	0.348432	37.8	255
3005273	1	861	2	188	21.8351	0.348432	37.8	255
3005314	1	828	90	632	76.3285	16.2742	38.9	247
3005315	1	801	6	206	25.7179	1.1236	39.8	255
3005316	1	828	90	632	76.3285	16.2742	38.9	244
3005317	1	831	89	632	76.0529	16.0554	38.9	235
3005318	1	828	90	632	76.3285	16.2742	38.9	238
3005319	1	825	89	629	76.2424	16.1394	38.9	255
3005320	1	828	90	632	76.3285	16.2742	38.9	238
3005321	1	828	90	632	76.3285	16.2742	38.9	238
3005322	1	801	6	206	25.7179	1.1236	39.8	255
3005371	1	882	10	640	72.5624	1.70068	39.1	255
3005356	1	882	10	640	72.5624	1.70068	39.1	255
3005357	1	888	10	640	72.0721	1.68919	39.1	255
3005358	1	882	10	640	72.5624	1.70068	39.1	255
3002328	1	882	10	640	72.5624	1.70068	39.1	255
3005359	1	882	10	640	72.5624	1.70068	39.1	204
3005360	1	891	10	640	71.8294	1.6835	39.1	255
3005361	1	876	10	634	72.3744	1.69863	39.1	255
3005362	1	882	10	640	72.5624	1.70068	39.1	255
3005363	1	882	10	640	72.5624	1.70068	39.1	255
3005364	1	882	10	640	72.5624	1.70068	39.1	255
3005365	1	882	10	640	72.5624	1.70068	39.1	255
3005366	1	906	10	640	70.6402	1.65563	39.1	255
3005367	1	882	10	640	72.5624	1.70068	39.1	255
3005368	1	882	10	640	72.5624	1.70068	39.1	255
3005369	1	882	10	640	72.5624	1.70068	39.1	255
3005370	1	882	10	640	72.5624	1.70068	39.1	255
3005372	1	888	10	640	72.0721	1.68919	39.1	255
3005373	1	891	10	640	71.8294	1.6835	39.1	255
3005374	1	882	10	640	72.5624	1.70068	39.1	255
3005375	1	882	10	640	72.5624	1.70068	39.1	204
3005376	1	882	10	640	72.5624	1.70068	39.1	255
3005377	1	882	10	640	72.5624	1.70068	39.1	255
3005378	1	882	10	640	72.5624	1.70068	39.1	255
3005379	1	891	10	640	71.8294	1.6835	39.1	255
3005380	1	882	10	640	72.5624	1.70068	39.1	255
3005381	1	885	10	640	72.3164	1.69492	39.1	255
3005382	1	882	10	640	72.5624	1.70068	39.1	255
3005383	1	882	10	640	72.5624	1.70068	39.1	255
3005384	1	882	10	640	72.5624	1.70068	39.1	255
3005385	1	882	10	640	72.5624	1.70068	39.1	255
3006252	1	1146	2	223	19.459	0.26178	39.5	255
3006253	1	1146	2	223	19.459	0.26178	39.5	255
3006263	1	1146	2	223	19.459	0.26178	39.5	255
3002118	1	1146	6	446	38.918	0.78534	39.5	255
3002121	1	1146	6	446	38.918	0.78534	39.5	255
3003170	1	1146	8	446	38.918	1.04712	39.5	255
3006457	1	1146	6	446	38.918	0.78534	39.5	255
3006458	1	1146	2	152	13.2635	0.24171	38.5	128
3006459	1	1146	8	446	38.918	1.04712	39.5	255
3006460	1	1146	6	446	38.918	0.78534	39.5	255
3006461	1	1131	6	431	38.1079	0.782493	39.5	255
3006462	1	1146	6	446	38.918	0.78534	39.5	170
3006463	1	1146	6	446	38.918	0.78534	39.5	255
3006464	1	1149	43	592	51.5231	5.59095	39.1	243
3001986	1	876	8	206	23.516	1.36986	38.8	255
3001996	1	876	8	206	23.516	1.36986	38.8	255
3002001	1	876	8	206	23.516	1.36986	38.8	255
3002004	1	876	8	206	23.516	1.36986	38.8	255
3002007	1	876	8	206	23.516	1.36986	38.8	255
3002011	1	876	8	206	23.516	1.36986	38.8	255
3005590	1	876	8	206	23.516	1.36986	38.8	255
3005592	1	876	8	206	23.516	1.36986	38.8	255
3005593	1	876	8	206	23.516	1.36986	38.8	255
3005595	1	876	8	206	23.516	1.36986	38.8	255
3005596	1	876	8	206	23.516	1.36986	38.8	255
3005598	1	876	8	206	23.516	1.36986	38.8	255
3005599	1	876	8	206	23.516	1.36986	38.8	255
3005600	1	876	8	206	23.516	1.36986	38.8	255
3005601	1	876	8	206	23.516	1.36986	38.8	255
3005602	1	876	8	206	23.516	1.36986	38.8	255
3005603	1	876	8	206	23.516	1.36986	38.8	255
3005604	1	876	8	206	23.516	1.36986	38.8	255
3005605	1	876	8	206	23.516	1.36986	38.8	255
3005606	1	876	8	206	23.516	1.36986	38.8	255
3005607	1	876	8	206	23.516	1.36986	38.8	255
3005609	1	876	8	206	23.516	1.36986	38.8	255
3005610	1	876	8	206	23.516	1.36986	38.8	255
3005611	1	876	8	206	23.516	1.36986	38.8	255
3005612	1	876	8	206	23.516	1.36986	38.8	255
3005613	1	876	8	206	23.516	1.36986	38.8	255
3005616	1	876	8	206	23.516	1.36986	38.8	255
3005617	1	876	8	206	23.516	1.36986	38.8	255
3005620	1	876	8	206	23.516	1.36986	38.8	255
3005625	1	876	8	206	23.516	1.36986	38.8	255
3005626	1	876	8	206	23.516	1.36986	38.8	192
3005627	1	876	8	206	23.516	1.36986	38.8	255
3005629	1	876	8	206	23.516	1.36986	38.8	255
3005630	1	876	8	206	23.516	1.36986	38.8	255
3005631	1	876	8	206	23.516	1.36986	38.8	255
3005632	1	876	8	206	23.516	1.36986	38.8	255
3005633	1	876	8	206	23.516	1.36986	38.8	255
3005634	1	885	8	206	23.2768	1.35593	38.8	255
3005635	1	876	8	206	23.516	1.36986	38.8	255
3005639	1	876	8	206	23.516	1.36986	38.8	255
3005641	1	876	8	206	23.516	1.36986	38.8	192
3005643	1	876	8	206	23.516	1.36986	38.8	255
3005645	1	876	8	206	23.516	1.36986	38.8	255
3005647	1	876	8	206	23.516	1.36986	38.8	255
3005648	1	876	8	206	23.516	1.36986	38.8	255
3005649	1	876	8	206	23.516	1.36986	38.8	255
3005650	1	876	8	206	23.516	1.36986	38.8	255
3005651	1	876	8	206	23.516	1.36986	38.8	192
3005653	1	876	8	206	23.516	1.36986	38.8	255
3005654	1	876	8	206	23.516	1.36986	38.8	255
3005655	1	876	8	206	23.516	1.36986	38.8	255
3005659	1	876	8	206	23.516	1.36986	38.8	255
3005660	1	876	8	206	23.516	1.36986	38.8	255
3005661	1	876	8	206	23.516	1.36986	38.8	255
3005666	1	876	8	206	23.516	1.36986	38.8	255
3006874	1	1134	2	204	17.9894	0.26455	39.5	255
3006875	1	1134	2	204	17.9894	0.26455	39.5	255
3006876	1	1134	2	204	17.9894	0.26455	39.5	255
3006877	1	1134	2	204	17.9894	0.26455	39.5	255
3006878	1	1134	2	204	17.9894	0.26455	39.5	255
3006879	1	1134	2	204	17.9894	0.26455	39.5	255
3006880	1	1134	2	204	17.9894	0.26455	39.5	1
3006881	1	1134	2	204	17.9894	0.26455	39.5	255
3002165	1	1140	12	600	52.6316	1.57895	38.7	255
3006471	1	1149	14	797	69.3647	1.82768	38.8	255
3006472	1	1149	14	797	69.3647	1.82768	38.8	255
3006473	1	1149	12	600	52.2193	1.56658	38.7	214
3006474	1	1149	12	600	52.2193	1.56658	38.7	255
3006475	1	1149	14	797	69.3647	1.82768	38.8	255
3003185	1	864	25	484	56.0185	4.34028	38.9	235
3006156	1	864	25	484	56.0185	4.34028	38.9	255
3006157	1	864	25	484	56.0185	4.34028	38.9	255
3006158	1	864	25	484	56.0185	4.34028	38.9	255
3006159	1	864	25	484	56.0185	4.34028	38.9	255
3006160	1	864	25	484	56.0185	4.34028	38.9	255
3006161	1	864	25	484	56.0185	4.34028	38.9	255
3006162	1	864	25	484	56.0185	4.34028	38.9	255
3006163	1	864	25	484	56.0185	4.34028	38.9	255
3006164	1	864	25	484	56.0185	4.34028	38.9	255
3006165	1	864	25	484	56.0185	4.34028	38.9	255
3006166	1	864	25	484	56.0185	4.34028	38.9	235
3006167	1	864	25	484	56.0185	4.34028	38.9	255
3006168	1	864	25	484	56.0185	4.34028	38.9	255
3006169	1	864	25	484	56.0185	4.34028	38.9	255
3006170	1	864	25	484	56.0185	4.34028	38.9	255
3006171	1	873	25	484	55.441	4.29553	38.9	255
3006172	1	864	25	484	56.0185	4.34028	38.9	235
3006173	1	864	25	484	56.0185	4.34028	38.9	255
3006174	1	864	25	484	56.0185	4.34028	38.9	255
3006175	1	864	25	484	56.0185	4.34028	38.9	255
3006927	1	876	2	206	23.516	0.342466	33.9	255
3006928	1	876	2	206	23.516	0.342466	33.9	1
3006929	1	876	2	206	23.516	0.342466	33.9	255
3006930	1	876	2	206	23.516	0.342466	33.9	255
3006931	1	876	2	206	23.516	0.342466	33.9	255
3003145	1	882	10	640	72.5624	1.70068	39.1	255
3006186	1	927	10	630	67.9612	1.60734	39.1	255
3006187	1	906	10	643	70.9713	1.65563	39.1	255
3006188	1	882	10	640	72.5624	1.70068	39.1	255
3006189	1	882	10	640	72.5624	1.70068	39.1	255
3006190	1	882	10	640	72.5624	1.70068	39.1	255
3006191	1	882	10	640	72.5624	1.70068	39.1	255
3006192	1	882	10	640	72.5624	1.70068	39.1	204
3006193	1	885	10	640	72.3164	1.69492	39.1	255
3006194	1	888	10	640	72.0721	1.68919	39.1	255
3006195	1	876	10	634	72.3744	1.68493	39.1	255
3006196	1	885	10	640	72.3164	1.69492	39.1	255
3006197	1	882	10	640	72.5624	1.70068	39.1	255
3006198	1	894	10	634	70.9172	1.65101	39.1	255
3006199	1	876	10	634	72.3744	1.70548	39.1	255
3006200	1	882	10	640	72.5624	1.70068	39.1	255
3006201	1	903	10	652	72.2038	1.66113	39.1	255
3006202	1	882	10	640	72.5624	1.70068	39.1	255
3006203	1	882	10	640	72.5624	1.70068	39.1	255
3006204	1	903	10	652	72.2038	1.66113	39.1	255
3006205	1	891	10	640	71.8294	1.6835	39.1	255
3006206	1	879	10	637	72.4687	1.68601	39.1	255
3006207	1	888	10	640	72.0721	1.68919	39.1	255
3003139	1	1146	2	170	14.8342	0.26178	39.7	255
3006859	1	1146	2	170	14.8342	0.26178	39.7	255
3006860	1	1146	2	170	14.8342	0.26178	39.7	255
3006861	1	1146	2	170	14.8342	0.26178	39.7	255
3006862	1	1146	2	170	14.8342	0.26178	39.7	255
